strut_id,material_fraction,longest_gap_samples,flag,x_voxel,y_voxel,z_voxel
3455,0.22580645161290322,24,disconnected_candidate,417.36571022073014,583.73924713468,124.00304420500346
3456,0.22580645161290322,24,disconnected_candidate,476.4133360985605,543.8952015946425,104.41704979983557
3457,0.25806451612903225,23,disconnected_candidate,515.9016215223562,543.6944060156787,104.44977213448803
3458,0.25806451612903225,23,disconnected_candidate,516.1025069260124,583.182553427521,104.34052762851037
3459,0.2903225806451613,22,uncertain_candidate,476.6142215022167,583.3833490064848,104.30780529385791
3460,0.25806451612903225,23,disconnected_candidate,456.6531102408697,544.050304143874,124.14501104563357
3461,1.0,0,clear,456.8539956445259,583.5384515557162,124.03576653965591
3462,0.22580645161290322,24,disconnected_candidate,456.8218293529401,583.6478610752154,163.52441136590437
3463,1.0,0,clear,456.62094394928386,544.1597136633732,163.63365587188204
3464,0.3225806451612903,21,uncertain_candidate,476.2968102509394,524.205832648471,124.21599446594863
3465,1.0,0,clear,515.7850956747352,524.0050370695071,124.24871680060109
3466,0.8709677419354839,4,clear,476.26464395935363,524.31524216797,163.7046392921971
3467,0.16129032258064516,26,disconnected_candidate,515.7529293831493,524.1144465890063,163.73736162684958
3468,0.6451612903225806,6,clear,476.46552936300986,563.8033895798123,163.59539478621946
3469,1.0,0,clear,476.4976956545957,563.6939800603132,124.10674995997097
3470,0.25806451612903225,23,disconnected_candidate,476.58205521063087,583.4927585259838,143.79645012010639
3471,0.22580645161290322,24,disconnected_candidate,476.38116980697464,544.0046111141417,143.90569462608403
3472,0.25806451612903225,23,disconnected_candidate,515.9859810783913,563.4931844813494,124.13947229462345
3473,0.22580645161290322,24,disconnected_candidate,516.0703406344265,583.29196294702,143.82917245475886
3474,1.0,0,clear,515.9538147868055,563.6025940008485,163.62811712087193
3475,1.0,0,clear,496.1413956646654,543.8495085649101,124.17773338028603
3476,0.22580645161290322,24,disconnected_candidate,515.8694552307703,543.8038155351778,143.9384169607365
3477,0.22580645161290322,24,disconnected_candidate,496.1092293730796,543.9589180844093,163.6663782065345
3478,1.0,0,clear,496.3101147767358,583.4470654962515,163.55713370055685
3479,0.25806451612903225,23,disconnected_candidate,496.34228106832165,583.3376559767523,124.06848887430839
3480,0.25806451612903225,23,disconnected_candidate,555.3899069461519,543.493610436715,104.48249446914049
3481,0.22580645161290322,24,disconnected_candidate,594.8781923699476,543.2928148577512,104.51521680379298
3482,0.25806451612903225,23,disconnected_candidate,595.0790777736038,582.7809622695934,104.40597229781532
3483,0.22580645161290322,24,disconnected_candidate,555.5907923498081,582.9817578485572,104.37324996316283
3484,0.25806451612903225,23,disconnected_candidate,535.6296810884611,543.6487129859464,124.2104557149385
3485,1.0,0,clear,535.8305664921173,583.1368603977887,124.10121120896085
3486,0.22580645161290322,24,disconnected_candidate,535.7984002005314,583.2462699172878,163.58985603520932
3487,0.9032258064516129,3,clear,535.5975147968752,543.7581225054455,163.699100541187
3488,0.16129032258064516,26,disconnected_candidate,555.2733810985309,523.8042414905433,124.28143913525355
3489,1.0,0,clear,594.7616665223265,523.6034459115796,124.31416146990604
3490,1.0,0,clear,555.241214806945,523.9136510100425,163.77008396150205
3491,0.16129032258064516,26,disconnected_candidate,594.7295002307407,523.7128554310787,163.8028062961545
3492,0.12903225806451613,27,disconnected_candidate,555.4421002106012,563.4017984218848,163.6608394555244
3493,1.0,0,clear,555.474266502187,563.2923889023857,124.17219462927591
3494,0.25806451612903225,23,disconnected_candidate,555.5586260582222,583.0911673680563,143.86189478941134
3495,0.22580645161290322,24,disconnected_candidate,555.357740654566,543.603019956214,143.97113929538898
3496,0.12903225806451613,27,disconnected_candidate,594.9625519259828,563.0915933234219,124.20491696392838
3497,0.22580645161290322,24,disconnected_candidate,595.046911482018,582.8903717890926,143.8946171240638
3498,1.0,0,clear,594.930385634397,563.2010028429211,163.6935617901769
3499,0.9032258064516129,2,clear,575.1179665122568,543.4479174069826,124.24317804959095
3500,0.22580645161290322,24,disconnected_candidate,594.8460260783618,543.4022243772503,144.00386163004146
3501,0.1935483870967742,25,disconnected_candidate,575.085800220671,543.5573269264817,163.73182287583944
3502,1.0,0,clear,575.2866856243272,583.045474338324,163.6225783698618
3503,0.22580645161290322,24,disconnected_candidate,575.318851915913,582.9360648188249,124.13393354361331
3504,0.22580645161290322,24,disconnected_candidate,634.3664777937432,543.0920192787873,104.54793913844544
3505,0.1935483870967742,25,disconnected_candidate,673.8547632175389,542.8912236998235,104.5806614730979
3506,0.22580645161290322,24,disconnected_candidate,674.0556486211951,582.3793711116658,104.47141696712025
3507,0.2903225806451613,22,uncertain_candidate,634.5673631973995,582.5801666906297,104.43869463246779
3508,0.22580645161290322,24,disconnected_candidate,614.6062519360526,543.2471218280189,124.27590038424347
3509,0.41935483870967744,13,uncertain_candidate,614.8071373397088,582.735269239861,124.16665587826581
3510,0.1935483870967742,25,disconnected_candidate,614.774971048123,582.8446787593602,163.65530070451427
3511,0.5806451612903226,7,uncertain_candidate,614.5740856444667,543.3565313475181,163.76454521049192
3512,0.16129032258064516,26,disconnected_candidate,634.2499519461222,523.4026503326158,124.34688380455852
3513,1.0,0,clear,673.7382373699179,523.201854753652,124.37960613921098
3514,1.0,0,clear,634.2177856545363,523.5120598521149,163.83552863080698
3515,0.0967741935483871,28,disconnected_candidate,673.706071078332,523.3112642731511,163.86825096545942
3516,0.16129032258064516,26,disconnected_candidate,634.4186710581927,563.0002072639572,163.72628412482933
3517,1.0,0,clear,634.4508373497785,562.890797744458,124.23763929858085
3518,0.25806451612903225,23,disconnected_candidate,634.5351969058137,582.6895762101287,143.9273394587163
3519,0.22580645161290322,24,disconnected_candidate,634.3343115021574,543.2014287982865,144.03658396469393
3520,0.12903225806451613,27,disconnected_candidate,673.9391227735741,562.6900021654942,124.2703616332333
3521,0.25806451612903225,23,disconnected_candidate,674.0234823296094,582.4887806311649,143.96006179336874
3522,1.0,0,clear,673.9069564819883,562.7994116849934,163.75900645948178
3523,0.6129032258064516,6,clear,654.0945373598481,543.046326249055,124.30862271889589
3524,0.22580645161290322,24,disconnected_candidate,673.8225969259531,543.0006332193227,144.06930629934638
3525,0.16129032258064516,26,disconnected_candidate,654.0623710682623,543.1557357685542,163.7972675451444
3526,0.7419354838709677,5,clear,654.2632564719186,582.6438831803964,163.68802303916675
3527,0.22580645161290322,24,disconnected_candidate,654.2954227635043,582.5344736608972,124.19937821291825
3528,0.22580645161290322,24,disconnected_candidate,713.3430486413346,542.6904281208598,104.61338380775038
3529,0.12903225806451613,27,disconnected_candidate,752.8313340651302,542.4896325418961,104.64610614240283
3530,0.25806451612903225,23,disconnected_candidate,753.0322194687866,581.9777799537383,104.53686163642517
3531,0.22580645161290322,24,disconnected_candidate,713.5439340449908,582.1785755327021,104.50413930177271
3532,0.1935483870967742,25,disconnected_candidate,693.5828227836439,542.8455306700912,124.3413450535484
3533,0.2903225806451613,22,uncertain_candidate,693.7837081873001,582.3336780819334,124.23210054757074
3534,0.1935483870967742,25,disconnected_candidate,693.7515418957142,582.4430876014326,163.72074537381923
3535,0.1935483870967742,25,disconnected_candidate,693.550656492058,542.9549401895904,163.82998987979687
3536,0.0,31,missing_candidate,772.5593936312353,542.4439395121636,124.40678972285332
3537,0.0,31,missing_candidate,772.7602790348916,581.932086924006,124.29754521687566
3538,0.0,31,missing_candidate,772.5272273396495,542.5533490316627,163.8954345491018
3539,0.0,31,missing_candidate,772.7281127433057,582.041496443505,163.78619004312415
3540,0.0967741935483871,28,disconnected_candidate,713.2265227937136,523.0010591746882,124.41232847386345
3541,0.8709677419354839,4,clear,752.7148082175092,522.8002635957243,124.44505080851593
3542,0.8064516129032258,6,clear,713.1943565021277,523.1104686941874,163.9009733001119
3543,0.12903225806451613,27,disconnected_candidate,752.6826419259235,522.9096731152235,163.93369563476438
3544,0.12903225806451613,27,disconnected_candidate,713.395241905784,562.5986161060296,163.79172879413426
3545,1.0,0,clear,713.4274081973698,562.4892065865305,124.30308396788577
3546,0.22580645161290322,24,disconnected_candidate,713.511767753405,582.2879850522011,143.99278412802119
3547,0.1935483870967742,25,disconnected_candidate,713.3108823497488,542.7998376403589,144.10202863399886
3548,0.0967741935483871,28,disconnected_candidate,752.9156936211655,562.2884110075668,124.33580630253823
3549,0.16129032258064516,26,disconnected_candidate,753.0000531772007,582.0871894732373,144.02550646267366
3550,1.0,0,clear,752.8835273295797,562.3978205270658,163.82445112878673
3551,0.2903225806451613,22,uncertain_candidate,733.0711082074395,542.6447350911275,124.37406738820083
3552,0.25806451612903225,23,disconnected_candidate,752.7991677735445,542.599042061395,144.1347509686513
3553,0.1935483870967742,25,disconnected_candidate,733.0389419158537,542.7541446106266,163.86271221444935
3554,0.25806451612903225,23,disconnected_candidate,733.2398273195099,582.2422920224689,163.75346770847167
3555,0.22580645161290322,24,disconnected_candidate,733.2719936110957,582.1328825029698,124.26482288222317
3556,0.25806451612903225,23,disconnected_candidate,81.93225266791578,624.879452207965,103.87133744135556
3557,0.25806451612903225,23,disconnected_candidate,121.42053809171148,624.6786566290011,103.90405977600803
3558,0.22580645161290322,24,disconnected_candidate,121.62142349536771,664.1668040408434,103.7948152700304
3559,0.22580645161290322,24,disconnected_candidate,82.133138071572,664.3675996198072,103.76209293537794
3560,0.0,31,missing_candidate,62.17202681022505,625.0345547571965,123.59929868715358
3561,0.9354838709677419,1,clear,62.37291221388128,664.5227021690387,123.49005418117596
3562,0.0,31,missing_candidate,62.34074592229544,664.6321116885377,162.97869900742444
3563,1.0,0,clear,62.13986051863921,625.1439642766954,163.08794351340208
3564,1.0,0,clear,81.81572682029474,605.1900832617935,123.67028210746864
3565,0.22580645161290322,24,disconnected_candidate,121.30401224409044,604.9892876828296,123.70300444212111
3566,0.22580645161290322,24,disconnected_candidate,81.7835605287089,605.2994927812924,163.1589269337171
3567,1.0,0,clear,121.27184595250462,605.0986972023287,163.1916492683696
3568,1.0,0,clear,81.98444593236519,644.7876401931346,163.04968242773947
3569,0.25806451612903225,17,disconnected_candidate,82.01661222395099,644.6782306736357,123.561037601491
3570,0.1935483870967742,25,disconnected_candidate,82.10097177998617,664.4770091393063,143.25073776162643
3571,0.22580645161290322,24,disconnected_candidate,81.90008637632994,624.988861727464,143.35998226760407
3572,0.8387096774193549,5,clear,121.5048976477467,644.4774350946718,123.59375993614344
3573,0.22580645161290322,24,disconnected_candidate,121.58925720378188,664.2762135603425,143.28346009627887
3574,0.25806451612903225,23,disconnected_candidate,121.47273135616089,644.5868446141708,163.08240476239195
3575,1.0,0,clear,101.66031223402067,624.8337591782326,123.63202102180605
3576,0.22580645161290322,24,disconnected_candidate,121.38837180012565,624.7880661485002,143.39270460225652
3577,0.2903225806451613,14,uncertain_candidate,101.62814594243487,624.9431686977316,163.12066584805453
3578,1.0,0,clear,101.8290313460911,664.4313161095739,163.0114213420769
3579,0.25806451612903225,23,disconnected_candidate,101.8611976376769,664.3219065900748,123.52277651582841
3580,0.22580645161290322,24,disconnected_candidate,160.9088235155072,624.4778610500374,103.93678211066052
3581,0.25806451612903225,23,disconnected_candidate,200.39710893930294,624.2770654710736,103.96950444531298
3582,0.25806451612903225,23,disconnected_candidate,200.59799434295917,663.7652128829159,103.86025993933535
3583,0.22580645161290322,24,disconnected_candidate,161.10970891916344,663.9660084618797,103.82753760468289
3584,0.25806451612903225,23,disconnected_candidate,141.14859765781648,624.6329635992688,123.6647433564585
3585,1.0,0,clear,141.3494830614727,664.121111011111,123.55549885048089
3586,0.25806451612903225,23,disconnected_candidate,141.31731676988687,664.2305205306101,163.04414367672933
3587,1.0,0,clear,141.11643136623064,624.7423731187679,163.15338818270698
3588,1.0,0,clear,160.7922976678862,604.7884921038658,123.73572677677356
3589,0.5161290322580645,12,uncertain_candidate,200.28058309168193,604.587696524902,123.76844911142604
3590,0.5161290322580645,5,uncertain_candidate,160.76013137630036,604.8979016233649,163.22437160302206
3591,1.0,0,clear,200.2484168000961,604.697106044401,163.25709393767454
3592,1.0,0,clear,160.9610167799566,644.3860490352071,163.1151270970444
3593,0.3870967741935484,19,uncertain_candidate,160.99318307154243,644.276639515708,123.62648227079595
3594,0.1935483870967742,25,disconnected_candidate,161.07754262757766,664.0754179813787,143.31618243093135
3595,0.22580645161290322,24,disconnected_candidate,160.8766572239214,624.5872705695364,143.425426936909
3596,1.0,0,clear,200.48146849533816,644.0758439367441,123.65920460544842
3597,0.25806451612903225,23,disconnected_candidate,200.5658280513734,663.8746224024148,143.34890476558382
3598,0.5483870967741935,5,uncertain_candidate,200.44930220375232,644.1852534562432,163.14784943169687
3599,1.0,0,clear,180.63688308161215,624.432168020305,123.697465691111
3600,0.25806451612903225,23,disconnected_candidate,200.36494264771713,624.3864749905725,143.45814927156147
3601,0.41935483870967744,7,uncertain_candidate,180.60471679002632,624.541577539804,163.18611051735945
3602,1.0,0,clear,180.80560219368257,664.0297249516464,163.0768660113818
3603,0.3225806451612903,21,uncertain_candidate,180.83776848526838,663.9203154321472,123.58822118513336
3604,0.1935483870967742,25,disconnected_candidate,239.88539436309864,624.0762698921098,104.00222677996544
3605,0.22580645161290322,24,disconnected_candidate,279.37367978689434,623.875474313146,104.03494911461792
3606,0.25806451612903225,23,disconnected_candidate,279.5745651905506,663.3636217249883,103.92570460864027
3607,0.22580645161290322,24,disconnected_candidate,240.08627976675487,663.564417303952,103.89298227398781
3608,0.3225806451612903,11,uncertain_candidate,220.12516850540794,624.2313724413411,123.73018802576345
3609,1.0,0,clear,220.32605390906417,663.7195198531833,123.62094351978581
3610,0.25806451612903225,17,disconnected_candidate,220.29388761747833,663.8289293726825,163.1095883460343
3611,1.0,0,clear,220.0930022138221,624.3407819608402,163.21883285201193
3612,1.0,0,clear,239.76886851547764,604.3869009459381,123.80117144607848
3613,1.0,0,clear,279.25715393927334,604.1861053669744,123.83389378073096
3614,1.0,0,clear,239.73670222389183,604.4963104654373,163.289816272327
3615,1.0,0,clear,279.2249876476875,604.2955148864735,163.32253860697944
3616,1.0,0,clear,239.9375876275481,643.9844578772795,163.18057176634935
3617,0.6129032258064516,8,clear,239.96975391913384,643.8750483577804,123.69192694010087
3618,0.22580645161290322,24,disconnected_candidate,240.05411347516906,663.673826823451,143.3816271002363
3619,0.22580645161290322,24,disconnected_candidate,239.85322807151283,624.1856794116088,143.49087160621394
3620,1.0,0,clear,279.45803934292957,643.6742527788167,123.72464927475335
3621,0.2903225806451613,22,uncertain_candidate,279.5423988989648,663.4730312444872,143.41434943488878
3622,1.0,0,clear,279.42587305134384,643.7836622983157,163.21329410100182
3623,1.0,0,clear,259.61345392920356,624.0305768623775,123.76291036041593
3624,0.25806451612903225,23,disconnected_candidate,279.34151349530856,623.984883832645,143.52359394086642
3625,0.3548387096774194,10,uncertain_candidate,259.58128763761783,624.1399863818765,163.2515551866644
3626,1.0,0,clear,259.78217304127406,663.6281337937187,163.14231068068676
3627,0.2903225806451613,18,uncertain_candidate,259.8143393328598,663.5187242742197,123.65366585443829
3628,0.25806451612903225,23,disconnected_candidate,318.8619652106901,623.6746787341822,104.06767144927038
3629,0.25806451612903225,23,disconnected_candidate,358.35025063448575,623.4738831552183,104.10039378392287
3630,0.22580645161290322,24,disconnected_candidate,358.551136038142,662.9620305670607,103.99114927794523
3631,0.22580645161290322,24,disconnected_candidate,319.0628506143463,663.1628261460245,103.95842694329275
3632,0.2903225806451613,22,uncertain_candidate,299.10173935299935,623.8297812834136,123.79563269506839
3633,1.0,0,clear,299.3026247566556,663.3179286952559,123.68638818909076
3634,0.2903225806451613,22,uncertain_candidate,299.27045846506974,663.4273382147549,163.17503301533924
3635,1.0,0,clear,299.0695730614135,623.9391908029127,163.28427752131688
3636,1.0,0,clear,318.74543936306907,603.9853097880107,123.86661611538344
3637,1.0,0,clear,358.23372478686474,603.7845142090468,123.89933845003593
3638,0.7419354838709677,8,clear,318.7132730714832,604.0947193075096,163.3552609416319
3639,1.0,0,clear,358.2015584952789,603.8939237285459,163.3879832762844
3640,1.0,0,clear,318.9141584751395,643.5828667193518,163.24601643565427
3641,0.967741935483871,1,clear,318.9463247667253,643.4734571998529,123.75737160940582
3642,0.22580645161290322,24,disconnected_candidate,319.0306843227605,663.2722356655235,143.44707176954125
3643,0.1935483870967742,25,disconnected_candidate,318.8297989191043,623.7840882536811,143.5563162755189
3644,1.0,0,clear,358.43461019052097,643.272661620889,123.79009394405828
3645,0.25806451612903225,23,disconnected_candidate,358.5189697465562,663.0714400865597,143.4797941041937
3646,1.0,0,clear,358.4024438989352,643.3820711403881,163.27873877030675
3647,1.0,0,clear,338.59002477679496,623.6289857044499,123.82835502972087
3648,0.25806451612903225,23,disconnected_candidate,358.31808434289997,623.5832926747174,143.58903861017134
3649,0.22580645161290322,24,disconnected_candidate,338.5578584852092,623.7383952239489,163.31699985596933
3650,1.0,0,clear,338.7587438888654,663.2265426357912,163.2077553499917
3651,0.1935483870967742,25,disconnected_candidate,338.7909101804512,663.117133116292,123.71911052374323
3652,0.22580645161290322,24,disconnected_candidate,397.8385360582814,623.2730875762545,104.13311611857536
3653,0.22580645161290322,24,disconnected_candidate,437.32682148207715,623.0722919972908,104.16583845322782
3654,0.22580645161290322,24,disconnected_candidate,437.5277068857334,662.5604394091331,104.05659394725019
3655,0.25806451612903225,23,disconnected_candidate,398.03942146193765,662.7612349880968,104.02387161259773
3656,0.25806451612903225,23,disconnected_candidate,378.0783102005907,623.428190125486,123.86107736437334
3657,1.0,0,clear,378.2791956042469,662.9163375373282,123.75183285839572
3658,0.25806451612903225,23,disconnected_candidate,378.2470293126611,663.0257470568274,163.2404776846442
3659,1.0,0,clear,378.04614390900485,623.5375996449851,163.34972219062183
3660,0.7741935483870968,5,clear,397.7220102106604,603.583718630083,123.9320607846884
3661,1.0,0,clear,437.2102956344561,603.3829230511192,123.96478311934086
3662,1.0,0,clear,397.6898439190746,603.6931281495821,163.42070561093686
3663,0.8064516129032258,6,clear,437.1781293428703,603.4923325706184,163.45342794558934
3664,0.5806451612903226,9,uncertain_candidate,397.89072932273086,643.1812755614243,163.31146110495922
3665,1.0,0,clear,397.92289561431664,643.0718660419252,123.82281627871077
3666,0.1935483870967742,25,disconnected_candidate,398.00725517035187,662.8706445075959,143.51251643884618
3667,0.22580645161290322,24,disconnected_candidate,397.80636976669564,623.3824970957536,143.62176094482382
3668,0.6129032258064516,8,clear,437.4111810381124,642.8710704629614,123.85553861336324
3669,0.25806451612903225,23,disconnected_candidate,437.49554059414754,662.6698489286321,143.54523877349862
3670,1.0,0,clear,437.3790147465266,642.9804799824606,163.3441834396117
3671,0.967741935483871,1,clear,417.5665956243863,623.2273945465222,123.89379969902583
3672,0.22580645161290322,24,disconnected_candidate,437.2946551904913,623.1817015167899,143.65448327947627
3673,0.25806451612903225,23,disconnected_candidate,417.5344293328005,623.3368040660213,163.38244452527428
3674,1.0,0,clear,417.73531473645676,662.8249514778636,163.27320001929664
3675,0.1935483870967742,25,disconnected_candidate,417.76748102804254,662.7155419583645,123.78455519304819
3676,0.25806451612903225,23,disconnected_candidate,476.8151069058729,622.8714964183271,104.19856078788028
3677,0.22580645161290322,24,disconnected_candidate,516.3033923296687,622.6707008393632,104.23128312253274
3678,0.22580645161290322,24,disconnected_candidate,516.5042777333249,662.1588482512054,104.12203861655512
3679,0.25806451612903225,23,disconnected_candidate,477.0159923095291,662.3596438301693,104.08931628190265
3680,0.22580645161290322,24,disconnected_candidate,457.05488104818215,623.0265989675584,123.92652203367827
3681,1.0,0,clear,457.2557664518384,662.5147463794007,123.81727752770064
3682,0.25806451612903225,23,disconnected_candidate,457.22360016025254,662.6241558988997,163.3059223539491
3683,1.0,0,clear,457.0227147565963,623.1360084870576,163.41516685992673
3684,0.3870967741935484,7,uncertain_candidate,476.6985810582519,603.1821274721553,123.99750545399333
3685,1.0,0,clear,516.1868664820477,602.9813318931916,124.03022778864579
3686,1.0,0,clear,476.6664147666661,603.2915369916545,163.48615028024182
3687,0.1935483870967742,25,disconnected_candidate,516.1547001904618,603.0907414126907,163.5188726148943
3688,0.3548387096774194,19,uncertain_candidate,476.8673001703223,642.7796844034967,163.37690577426415
3689,1.0,0,clear,476.8994664619081,642.6702748839976,123.8882609480157
3690,0.22580645161290322,24,disconnected_candidate,476.98382601794333,662.4690533496683,143.5779611081511
3691,0.22580645161290322,24,disconnected_candidate,476.7829406142871,622.980905937826,143.68720561412874
3692,0.2903225806451613,14,uncertain_candidate,516.3877518857038,642.4694793050339,123.92098328266817
3693,0.25806451612903225,23,disconnected_candidate,516.472111441739,662.2682577707046,143.61068344280358
3694,1.0,0,clear,516.355585594118,642.578888824533,163.40962810891662
3695,1.0,0,clear,496.5431664719779,622.8258033885946,123.95924436833076
3696,0.22580645161290322,24,disconnected_candidate,516.2712260380828,622.7801103588623,143.71992794878122
3697,0.22580645161290322,24,disconnected_candidate,496.51100018039205,622.9352129080937,163.4478891945792
3698,1.0,0,clear,496.7118855840483,662.423360319936,163.33864468860156
3699,0.22580645161290322,24,disconnected_candidate,496.7440518756341,662.3139508004369,123.84999986235312
3700,0.22580645161290322,24,disconnected_candidate,555.7916777534643,622.4699052603994,104.2640054571852
3701,0.25806451612903225,23,disconnected_candidate,595.27996317726,622.2691096814357,104.2967277918377
3702,0.25806451612903225,23,disconnected_candidate,595.4808485809162,661.7572570932779,104.18748328586007
3703,0.22580645161290322,24,disconnected_candidate,555.9925631571206,661.9580526722417,104.15476095120758
3704,0.1935483870967742,25,disconnected_candidate,536.0314518957736,622.6250078096309,123.9919667029832
3705,1.0,0,clear,536.2323372994298,662.1131552214731,123.88272219700558
3706,0.1935483870967742,25,disconnected_candidate,536.2001710078439,662.2225647409723,163.37136702325404
3707,1.0,0,clear,535.9992856041877,622.7344173291301,163.48061152923168
3708,0.1935483870967742,25,disconnected_candidate,555.6751519058433,602.7805363142279,124.06295012329825
3709,1.0,0,clear,595.163437329639,602.5797407352641,124.09567245795074
3710,1.0,0,clear,555.6429856142574,602.889945833727,163.55159494954674
3711,0.16129032258064516,26,disconnected_candidate,595.1312710380532,602.6891502547631,163.58431728419922
3712,0.16129032258064516,26,disconnected_candidate,555.8438710179137,642.3780932455693,163.4423504435691
3713,1.0,0,clear,555.8760373094995,642.2686837260701,123.95370561732064
3714,0.22580645161290322,24,disconnected_candidate,555.9603968655347,662.0674621917408,143.64340577745605
3715,0.22580645161290322,24,disconnected_candidate,555.7595114618784,622.5793147798986,143.7526502834337
3716,0.22580645161290322,23,disconnected_candidate,595.3643227332952,642.0678881471063,123.98642795197311
3717,0.22580645161290322,24,disconnected_candidate,595.4486822893305,661.866666612777,143.67612811210853
3718,1.0,0,clear,595.3321564417095,642.1772976666055,163.47507277822157
3719,0.967741935483871,1,clear,575.5197373195692,622.4242122306671,124.02468903763568
3720,0.1935483870967742,25,disconnected_candidate,595.2477968856742,622.3785192009348,143.78537261808617
3721,0.25806451612903225,23,disconnected_candidate,575.4875710279834,622.5336217501662,163.51333386388416
3722,1.0,0,clear,575.6884564316397,662.0217691620085,163.4040893579065
3723,0.1935483870967742,25,disconnected_candidate,575.7206227232255,661.9123596425094,123.91544453165804
3724,0.22580645161290322,24,disconnected_candidate,634.7682486010557,622.068314102472,104.32945012649016
3725,0.22580645161290322,24,disconnected_candidate,674.2565340248514,621.8675185235081,104.36217246114262
3726,0.22580645161290322,24,disconnected_candidate,674.4574194285076,661.3556659353503,104.25292795516499
3727,0.22580645161290322,24,disconnected_candidate,634.9691340047119,661.5564615143142,104.22020562051253
3728,0.1935483870967742,25,disconnected_candidate,615.008022743365,622.2234166517032,124.05741137228817
3729,1.0,0,clear,615.2089081470212,661.7115640635454,123.94816686631054
3730,0.1935483870967742,25,disconnected_candidate,615.1767418554355,661.8209735830446,163.436811692559
3731,1.0,0,clear,614.9758564517792,622.3328261712024,163.54605619853663
3732,0.16129032258064516,26,disconnected_candidate,634.6517227534347,602.3789451563002,124.12839479260322
3733,1.0,0,clear,674.1400081772304,602.1781495773364,124.16111712725568
3734,1.0,0,clear,634.6195564618489,602.4883546757994,163.6170396188517
3735,0.0967741935483871,28,disconnected_candidate,674.1078418856445,602.2875590968356,163.64976195350414
3736,0.12903225806451613,27,disconnected_candidate,634.820441865505,641.9765020876416,163.50779511287405
3737,1.0,0,clear,634.8526081570909,641.8670925681425,124.01915028662557
3738,0.25806451612903225,23,disconnected_candidate,634.9369677131261,661.6658710338132,143.708850446761
3739,0.22580645161290322,24,disconnected_candidate,634.7360823094699,622.1777236219709,143.81809495273865
3740,0.16129032258064516,26,disconnected_candidate,674.3408935808866,641.6662969891788,124.05187262127804
3741,0.22580645161290322,24,disconnected_candidate,674.4252531369218,661.4650754548495,143.74157278141345
3742,1.0,0,clear,674.3087272893007,641.7757065086778,163.5405174475265
3743,0.7741935483870968,7,clear,654.4963081671606,622.0226210727395,124.09013370694062
3744,0.22580645161290322,24,disconnected_candidate,674.2243677332656,621.9769280430071,143.8508172873911
3745,0.22580645161290322,24,disconnected_candidate,654.4641418755747,622.1320305922386,163.5787785331891
3746,0.3870967741935484,14,uncertain_candidate,654.6650272792309,661.6201780040809,163.46953402721147
3747,0.1935483870967742,25,disconnected_candidate,654.6971935708168,661.5107684845818,123.98088920096298
3748,0.25806451612903225,23,disconnected_candidate,713.744819448647,621.6667229445443,104.39489479579508
3749,0.1935483870967742,25,disconnected_candidate,753.2331048724428,621.4659273655805,104.42761713044754
3750,0.22580645161290322,24,disconnected_candidate,753.4339902760989,660.9540747774228,104.31837262446992
3751,0.22580645161290322,24,disconnected_candidate,713.9457048523033,661.1548703563865,104.28565028981745
3752,0.1935483870967742,25,disconnected_candidate,693.9845935909564,621.8218254937757,124.1228560415931
3753,0.45161290322580644,15,uncertain_candidate,694.1854789946126,661.309972905618,124.01361153561547
3754,0.1935483870967742,25,disconnected_candidate,694.1533127030267,661.4193824251171,163.5022563618639
3755,0.2903225806451613,22,uncertain_candidate,693.9524272993705,621.9312350132748,163.61150086784158
3756,0.0,31,missing_candidate,772.9611644385478,621.4202343358481,124.18830071089802
3757,0.0,31,missing_candidate,773.1620498422039,660.9083817476903,124.07905620492039
3758,0.0,31,missing_candidate,772.9289981469619,621.5296438553473,163.6769455371465
3759,0.0,31,missing_candidate,773.1298835506182,661.0177912671895,163.56770103116887
3760,0.12903225806451613,27,disconnected_candidate,713.628293601026,601.9773539983727,124.19383946190814
3761,1.0,0,clear,753.1165790248218,601.776558419409,124.2265617965606
3762,1.0,0,clear,713.5961273094401,602.0867635178718,163.68248428815662
3763,0.0967741935483871,28,disconnected_candidate,753.0844127332359,601.885967938908,163.7152066228091
3764,0.12903225806451613,27,disconnected_candidate,713.7970127130965,641.5749109297142,163.57323978217897
3765,1.0,0,clear,713.8291790046823,641.465501410215,124.0845949559305
3766,0.25806451612903225,23,disconnected_candidate,713.9135385607175,661.2642798758857,143.7742951160659
3767,0.22580645161290322,24,disconnected_candidate,713.7126531570613,621.7761324640434,143.88353962204354
3768,0.0967741935483871,28,disconnected_candidate,753.3174644284779,641.2647058312511,124.11731729058296
3769,0.16129032258064516,26,disconnected_candidate,753.4018239845132,661.0634842969218,143.80701745071838
3770,0.8709677419354839,4,clear,753.2852981368922,641.3741153507503,163.60596211683145
3771,0.45161290322580644,9,uncertain_candidate,733.4728790147519,621.621029914812,124.15557837624554
3772,0.22580645161290322,24,disconnected_candidate,753.2009385808569,621.5753368850797,143.91626195669602
3773,0.22580645161290322,24,disconnected_candidate,733.4407127231661,621.7304394343112,163.64422320249403
3774,0.22580645161290322,24,disconnected_candidate,733.6415981268224,661.2185868461534,163.5349786965164
3775,0.1935483870967742,25,disconnected_candidate,733.6737644184082,661.1091773266543,124.0463338702679
3776,0.22580645161290322,24,disconnected_candidate,82.33402347522824,703.8557470316495,103.65284842940031
